distance,T,p,U_0,U_1,U_2
0.00155556,210.796,12509.4,462.776,0.287635,0
0.00311111,155.372,5501.49,569.391,-149.742,0
0.00466667,140.187,4563.64,597.284,-182.382,0
0.00622222,131.396,4134.49,617.325,-191.864,0
0.00777778,125.112,3909.77,630.025,-200.839,0
0.00933333,120.331,3758.78,640.403,-204.566,0
0.0108889,117.152,3677.46,646.813,-207.854,0
0.0124444,114.813,3616.41,651.609,-208.476,0
0.014,113.088,3590.44,655.167,-209.571,0
0.0155556,112.075,3579.82,657.104,-209.864,0
0.0171111,110.732,3566.08,659.092,-209.802,0
0.0186667,109.7,3558.87,660.128,-209.796,0
0.0202222,109.158,3557.22,660.69,-209.574,0
0.0217778,108.421,3555.3,661.203,-209.198,0
0.0233333,107.997,3555.94,661.402,-209.063,0
0.0248889,107.503,3557.68,661.563,-208.72,0
0.0264444,107.241,3558.74,661.612,-208.481,0
0.028,106.906,3561.15,661.62,-208.151,0
0.0295556,106.701,3562.06,661.689,-207.904,0
0.0311111,106.537,3565.74,661.734,-207.586,0
0.0326667,105.61,3411.1,661.199,-214.334,0
0.0342222,106.336,3585.42,661.668,-206.655,0
0.0357778,106.209,3588.23,661.68,-206.463,0
0.0373333,106.103,3590.55,661.622,-206.339,0
0.0388889,106.029,3594.48,661.563,-206.262,0
0.0404444,105.966,3600.33,661.464,-206.251,0
0.042,105.909,3606.46,661.328,-206.285,0
0.0435556,105.838,3610.55,661.275,-206.222,0
0.0451111,105.741,3610.74,661.296,-206.077,0
0.0466667,105.699,3609.02,661.294,-205.875,0
0.0482222,105.68,3607.68,661.267,-205.74,0
0.0497778,105.679,3610.06,661.222,-205.582,0
0.0513333,105.626,3611.45,661.265,-205.494,0
0.0528889,105.59,3613.57,661.3,-205.412,0
0.0544444,105.576,3615.22,661.332,-205.328,0
0.056,105.604,3618.84,661.325,-205.266,0
0.0575556,105.617,3619.78,661.333,-205.243,0
0.0591111,105.649,3622.4,661.34,-205.228,0
0.0606667,105.673,3623.74,661.419,-205.127,0
0.0622222,105.839,3626.98,661.517,-204.698,0
0.0637778,106.315,3650.78,661.185,-204.481,0
0.0653333,121.167,4487.13,652.389,-185.873,0
0.0668889,150.415,8114.47,622.767,-95.787,0
0.0684444,153.433,11493.5,616.941,-8.71364,0
0.07,155.113,11869.1,615.228,-18.7196,0
0.0715556,157.361,12406.8,611.736,-10.903,0
0.0731111,158.628,12553.2,609.98,-8.39682,0
0.0746667,158.558,12522.1,610.434,-4.40075,0
0.0762222,158.331,12492.3,610.994,-3.04202,0
0.0777778,159.121,12599.3,610.122,-2.7751,0
0.0793333,159.522,12675.7,609.592,-3.09884,0
0.0808889,160.064,12816.1,608.756,-3.82648,0
0.0824444,160.18,12849.4,608.509,-3.64275,0
0.084,160.435,12896.5,608.246,-2.90011,0
0.0855556,160.615,12932.9,607.95,-2.82473,0
0.0871111,160.763,13001.5,607.492,-2.27353,0
0.0886667,160.904,13032.8,607.276,-2.277,0
0.0902222,161.03,13053.3,607.169,-2.46631,0
0.0917778,161.096,13063.3,607.059,-1.74776,0
0.0933333,160.995,13053.2,607.228,-1.34778,0
0.0948889,161.089,13075.1,607.067,-0.705017,0
0.0964444,161.192,13092.2,606.914,-0.604628,0
0.098,161.216,13099.9,606.873,-0.502588,0
0.0995556,161.331,13119.1,606.605,-0.446288,0
0.101111,161.326,13128.1,606.684,-0.508647,0
0.102667,161.35,13135.3,606.641,-0.552311,0
0.104222,161.396,13148.2,606.553,-0.580312,0
0.105778,161.411,13153.5,606.525,-0.549946,0
0.107333,161.434,13159.9,606.477,-0.512038,0
0.108889,161.439,13164.2,606.466,-0.447399,0
0.110444,161.462,13171.7,606.42,-0.354962,0
0.112,161.478,13174.8,606.39,-0.327775,0
0.113556,161.477,13175.9,606.39,-0.291283,0
0.115111,161.493,13178.8,606.362,-0.238192,0
0.116667,161.478,13178.1,606.386,-0.151723,0
0.118222,161.509,13188.3,606.332,0.102656,0
0.119778,161.597,13203.8,606.188,0.268593,0
0.121333,161.6,13214,606.183,0.500905,0
0.122889,161.734,13240.9,605.967,0.689977,0
0.124444,161.963,13264.2,605.574,1.10319,0
0.126,161.864,13280.6,605.758,1.06656,0
0.127556,161.89,13290.8,605.71,1.23197,0
0.129111,161.955,13311,605.581,1.24933,0
0.130667,161.966,13315.6,605.56,1.21892,0
0.132222,161.984,13320.9,605.523,1.18592,0
0.133778,161.99,13324.6,605.511,1.1367,0
0.135333,162.249,13328.7,605.102,1.12968,0
0.136889,162.271,13333.9,605.066,1.10339,0
0.138444,162.299,13340,605.023,1.08726,0
0.14,162.322,13345.5,604.979,1.09041,0
0.141556,162.074,13349.3,605.36,1.07968,0
0.143111,162.088,13353.9,605.33,1.10332,0
0.144667,162.095,13357.6,605.314,1.13488,0
0.146222,162.099,13359.8,605.295,1.16211,0
0.147778,162.096,13360.5,605.295,1.19109,0
0.149333,162.1,13361.2,605.282,1.22152,0
0.150889,162.085,13359.2,605.301,1.24726,0
0.152444,162.084,13358.2,605.298,1.27846,0
0.154,162.065,13355.1,605.322,1.29842,0
